,text,label
2104,The health risks associated with nuclear materials have also featured prominently in Australian anti-nuclear campaigns .,4
2105,Amateur radio operators use various modes of transmission to communicate .,4
2106,The climate of the region is subtropical monsoonal .,4
2107,"The population was 26,190 at the 2010 census and 35,050 following a special census conducted in 2018 .",4
2108,The colonial intellectual and political leaders in the 1760s and 1770s closely read history to compare governments and their effectiveness of rule .,4
2109,There is no official legal definition of ethnic cleansing .,4
2110,Inherited factors are about 60 % responsible for the variability in uric acid level .,4
2111,The word lineman / linesman refers to those who work in generally outdoor installation and maintenance jobs .,4
2112,Logarithms have many properties .,4
2113,"Roussimoff died in his sleep of congestive heart failure on the night of January 27 , 1993 , in a Paris hotel room .",4
2114,"In addition to the , the city has academies of sculpture and fine arts and a museum of statuary and antiquities , and a yearly marble technology fair .",4
2115,"Countries using proportional representation give little advantage to the largest two parties , so they tend to elect many parties .",4
2116,The cause of the Christmas Island pipistrelle 's decline is unknown .,4
2117,The inner ear consists of the cochlea and several non-auditory structures .,4
2118,'t Hooft is most famous for his contributions to the development of gauge theories in particle physics .,4
2119,Agrology of watercress is both a large scale and a garden scale .,4
2120,"The wreath is one of the odder parts of the flag , added against the rules of heraldry and breaking up the carpet pattern .",4
2121,"The wreath was added against the rules of heraldry , breaking up the carpet pattern .",4
2122,"In 1989 , the satellite Hipparcos was launched primarily for obtaining improved parallaxes and proper motions for over 100,000 nearby stars , increasing the reach of the method tenfold .",4
2123,The victorious rebels formed a government that abolished the military .,4
2124,The story has been changed considerably in various retellings and subjected to numerous modern adaptations and readings .,4
2125,Wet chemistry commonly uses laboratory glassware such as beakers and graduated cylinders to prevent materials from being contaminated or interfered with by unintended sources .,4
2126,Newspaper 's revenue from classifieds advertisements is decreasing continually as internet classifieds grow .,4
2127,"After September 1939 , desperate efforts were made to improve the situation , but with very little result .",4
2128,The cells of the epidermis can vary in the way they are made and how they work .,4
2129,The eleven municipalities have special status equal to the raions .,4
2130,The eleven municipalities have special status equal to the rayons .,4
2131,"A strong tropical wave moved off the coast of Africa late on August 20 , and almost convective banding and a broad circulation .",4
2132,"The station 's large hall was chosen because its dimensions are similar to 19th century concert halls , that is , it is shaped in the 'shoebox style ' .",4
2133,It is a fallacy because the moral character or actions of the opponent are generally irrelevant to the logic of the argument .,4
2134,"Prizes are given for a number of reasons : as an honor for special persons , for exemplary behavior and to provide incentives in competitions , etc .",4
2135,"In economics and accounting , capital accumulation is often equated with investment of profit income or savings , especially in real capital goods .",4
